orgnr,navn,web,stiftet,enhkode,enhtype_beskr,sektorkode,naeringskode,postnr,error_msg
987431903,BYGGFORUM SUNNMØRE - Alv Einar Rise,www.byggsunn.no,null,ENK,Enkeltpersonforetak,8200,46.130,null,429
996749789,RIBE JERNINDUSTRI,www.rio.dk,null,NUF,Norskreg. utenlandsk foretak,null,25.210,null,429
999025447,UNGDOMSAKADEMIET AS,www.ungdomsakademiet.no,null,BEDR,Bedrift,null,85.599,null,429
995114739,HAGEN I GRUBBA,www.123hjemmeside.no/Hagen-i-Grubba,null,BEDR,Bedrift,null,47.789,null,429
917781265,VESTLAND RUGBYKRETS,www.rugby.no/saerkretser/hordaland-rugbykrets/,2016-02-22,FLI,Forening/lag/innretning,7000,94.991,5892,429
995380277,WELLVITA AS,www.wellvita.no,null,BEDR,Bedrift,null,47.917,4865,429
975349195,AURSNES HOTELL AS,www.aursneshotell.no,1995-08-21,AS,Aksjeselskap,2100,55.101,null,429
895843032,MIRIAM BRENNE,miriambrenne.com,null,ENK,Enkeltpersonforetak,8200,74.200,null,429
995491990,ANDREW TAGGART,www.lewisandtaggart.com,null,ENK,Enkeltpersonforetak,8200,90.031,null,429
812593382,BORGA STÅLBYGG AS,www.borga.no,2013-10-03,AS,Aksjeselskap,2100,43.990,null,429
912835332,NGXCONNECT RODOLPHE DANIEL PEILLAUD,www.ngxconnect.com,null,ENK,Enkeltpersonforetak,8200,61.900,null,429
990680183,PER HUGAAS FLYKTNINGTJENESTER,www.flyktningtjenester.no,null,ENK,Enkeltpersonforetak,8200,88.999,null,429
989105302,MARIT LINDSET,www.indrero.no,null,ENK,Enkeltpersonforetak,8200,86.909,7057,429
990167893,SKI KUNSTFORENING,www.skikunstforening.no,1968-12-05,FLI,Forening/lag/innretning,7000,94.991,null,429
996193551,NORSK SOLENERGI AS,www.sol-luft.no,2010-11-04,AS,Aksjeselskap,2100,46.691,null,429
914467233,AASE GAARD VELFORENING,www.bate.no,2014-10-29,FLI,Forening/lag/innretning,7000,94.991,4001,429
915114199,LEV DAVID,levdavid.com,null,BEDR,Bedrift,null,90.034,null,429
990624933,TROLLHEIMEN SYSENTER-TØRSET,www.quiltebua.no,null,ENK,Enkeltpersonforetak,8200,47.540,null,429
982461049,LIAN 3D DESIGN,www.l3d.no,null,ENK,Enkeltpersonforetak,8200,74.102,null,429
993283525,NORSK GUPPY KLUBB,www.norskguppyklubb.no,2008-10-18,FLI,Forening/lag/innretning,7000,94.991,null,429
983451039,FAGERHAUG KRISTNE SKOLE SA,www.fagerhaugoppvekst.no,null,BEDR,Underenhet næringsdr./off.forv,null,85.201,7501,429
975843297,LINDÅS IDRETTSLAG,lindaas-il.idrettenonline.no/,1946-10-19,FLI,Forening/lag/innretning,7000,93.120,null,429
917574375,CLICK-IT AS,www.click-it.no,2016-06-20,AS,Aksjeselskap,2100,46.520,null,429
988027596,THAI BUDDHISTFORENING TRONDHEIM,www.t-b-t.no,1990-07-07,FLI,Forening/lag/innretning,7000,94.910,7088,429
991615008,BOLIGSAMEIET VOLLENLIA 98-114,www.norian.no,2007-05-10,ESEK,Eierseksjonssameie,null,null,104,429
913758811,CM BRANDÉN,www.magnusbranden.net,null,ENK,Enkeltpersonforetak,8200,90.012,null,429
979554206,VÅLERENGA SPORT AS,www.sjappa.net,1997-12-11,AS,Aksjeselskap,2100,47.710,667,429
997822307,ALFRED NESSET AUTOMASJON AS,www-alfrednesset.no,null,BEDR,Bedrift,null,43.210,6001,429
974545985,TRANBY SKOLE,www.lierskolen.no/tranby/,null,BEDR,Bedrift,null,85.201,3401,429
921437110,MINAS RENHOLD MINA BERG,www.minas-renhold.com,null,ENK,Enkeltpersonforetak,8200,81.210,null,429
996750426,OSLO REISELIVSKOR,www.osloreiselivskor.net,1992-09-01,FLI,Forening/lag/innretning,7000,90.011,null,429
923878289,SCENEFOLK,www.scenefolk.no,2019-11-04,FLI,Forening/lag/innretning,7000,63.120,null,429
975274527,VÅGÅ UNGDOMSSKULE,www.vaga.ungdomsskule.no,null,BEDR,Bedrift,null,85.201,null,429
918003118,GEOMARK FELIX MARKO,www.felix-marko.com,null,ENK,Enkeltpersonforetak,8200,53.200,null,429
998198917,UNITAS REVIVAL MISSION,www.unitas.no,2012-03-26,FLI,Forening/lag/innretning,7000,94.910,null,429
911815125,ARILD YTTRI GRAFIKK,www.arild-yttri.com,null,ENK,Enkeltpersonforetak,8200,74.102,null,429
927156296,ODAL HUNDEKLUBB,www.facebook.com/odalhk,null,AAFY,Underenhet ikke-næringsdriv.,null,94.991,null,429
997543165,FUNKSJONELLMEDISINSK INSTITUTT AS,www.funksjonellmedisin.no,2011-10-23,AS,Aksjeselskap,2100,85.599,null,429
913950801,TROMSØ AIRSOFTKLUBB,www.nnaf.no,2014-07-23,FLI,Forening/lag/innretning,7000,93.120,null,429
935020530,SNF NORDIC AS,wwwsnfnordic.no,1983-12-01,AS,Aksjeselskap,2100,46.750,1412,429
987599537,ANDERSEN KONSULENTSERVICE,www.joars.com,null,ENK,Enkeltpersonforetak,8200,71.129,null,429
915753051,SOLEYOGA SARA THORESEN STØBAKK,www.soleyoga.no,null,ENK,Enkeltpersonforetak,8200,85.510,null,429
978832970,FINNSNES BILLAKKERING AS,www.finnsnesbillakkering.no,null,BEDR,Bedrift,null,45.200,null,429
995638428,HELLDALSSTØLEN VELFORENING,facebook.com/groups/106682876333950/,2015-11-18,FLI,Forening/lag/innretning,7000,94.991,null,429
916505922,DET ER TELEMARK/,detertelemark.no,null,ENK,Enkeltpersonforetak,8200,90.034,null,429
991804749,NILSENBYGG EIENDOM AS,www.solidsnekker.no,null,BEDR,Bedrift,null,68.209,null,429
993360570,MARISA FERREIRA I ART OG DESIGN,www.marisa-ferreira.com,null,ENK,Enkeltpersonforetak,8200,90.031,null,429
922242615,SAZ R1 HJEM MEHWISH PARVEEN,www.samarkedsforing.no,null,ENK,Enkeltpersonforetak,8200,53.200,null,429
978533108,BÅRD TJERNSHAUGEN,www.dekkskift.no,null,BEDR,Bedrift,null,01.500,null,429
987851503,KLAR KURS AS,www.klarkurs.no,2004-12-28,AS,Aksjeselskap,2100,85.599,3521,429
994566016,HOFSETH LYD,www.steffenhofseth.com,null,ENK,Enkeltpersonforetak,8200,90.040,null,429
994473891,QUICKLOG Bjørn Ivar Knudsen,www.quicklog.no,null,ENK,Enkeltpersonforetak,8200,62.010,null,429
974617080,VINJAR SKULE,www.minskule.no/vinjar,null,BEDR,Underenhet næringsdr./off.forv,null,85.201,null,429
987507640,COX PROSJEKT AS,coxprosjekt.no,null,BEDR,Underenhet næringsdr./off.forv,null,41.109,null,429
925826383,RØNJUL EQUESTRIAN - CATHRINE,cathrineoppegaard.com,null,ENK,Enkeltpersonforetak,8200,68.209,null,429
918845267,ELGDESIGN - FARZAD,www.elgdesign.no,null,ENK,Enkeltpersonforetak,8200,62.010,313,429
998262690,BLUE MOUNTAIN COMPANY AS,www.bluemountain.no,2012-03-06,AS,Aksjeselskap,2100,46.341,202,429
990729123,BRAVISSIMO AS,www.bravissimo.no,2007-01-02,AS,Aksjeselskap,2100,59.110,null,429
994091158,NOTODDEN FOTBALLKLUBBS,www.nfksvenner.no,2009-05-06,FLI,Forening/lag/innretning,7000,93.120,null,429
898058832,SPRINGS OF REVIVAL NORGE,www.springsofrevival.org,2012-03-01,FLI,Forening/lag/innretning,7000,94.910,null,429
812647482,LOGOPED LILL STRØMBERG,www.logopedstromberg.no,null,ENK,Enkeltpersonforetak,8200,86.909,null,429
914193311,PCA SERVICES AS,www.posccaesar.com,2014-09-01,AS,Aksjeselskap,2100,63.110,null,429
975585786,HOL FJELLSTYRE,www.hol-fjellstyre.no,null,ANNA,Annen juridisk person,6100,68.320,null,429
986595724,SUNNMØRSTAKST AS,www.sunnmorstakst.no,null,BEDR,Underenhet næringsdr./off.forv,null,68.310,null,429
993729655,SIMBA UNGDOM,www.simbafc.no,2007-08-08,FLI,Forening/lag/innretning,7000,94.991,null,429
897154552,WWW.MAMMABUTIKKEN.COM,www.myaloevera.no/ane,null,BEDR,Bedrift,null,47.750,null,429
989214136,MENNE EIENDOMSMEGLING AS,www.menne.no,2005-12-12,AS,Aksjeselskap,2100,68.310,null,429
920278167,GRØNTVEDT FILM AS,grontvedtfilm.no,2018-01-01,AS,Aksjeselskap,2100,59.110,123,429
894162252,BRUMUNDDAL MANNSKOR,www.brumunddal-mannskor.no,1932-02-28,FLI,Forening/lag/innretning,7000,90.011,null,429
916586612,BITCOIN OS AS,www.bitcoinos.no,null,BEDR,Bedrift,null,63.110,5216,429
917064210,PROOPTICS IPR AS,www.prooptics.no,2016-04-04,AS,Aksjeselskap,2100,62.010,null,429
996152804,JÆREN JAKT OG FISKELAG,www.jjfl.no,1960-01-01,FLI,Forening/lag/innretning,7000,94.991,4349,429
974275740,EUROPALL NORGE AS,www.europallnorge.no,1995-02-10,AS,Aksjeselskap,2100,46.732,5281,429
997511433,STRøMSTEN INVEST AB,www.latronix.com,2001-12-28,UTLA,Utenlandsk enhet,null,null,null,429
994588990,KVINEN ILLUSTRASJON OG SKULPTUR,www.tegnebaard.com,null,ENK,Enkeltpersonforetak,8200,90.031,null,429
990207399,SKAP BYGGET AS,www.skapbyggeren.no,null,BEDR,Bedrift,null,47.591,null,429
912755835,NORSOMBRO,www.norsombro.no,2013-11-14,FLI,Forening/lag/innretning,7000,94.991,null,429
919797568,TROLLBUNDET,trollbundet.no,null,BEDR,Bedrift,null,47.710,null,429
914119707,LEONIMBUS AS,www.qbventures.no,2014-08-19,AS,Aksjeselskap,2100,68.100,null,429
994210211,OPPDAL ALPIN ELITE,www.oppdalalpin.com,2009-05-28,FLI,Forening/lag/innretning,7000,94.991,null,429
883522362,TRAX,www.trax.no,1999-01-01,FLI,Forening/lag/innretning,7000,94.991,1410,429
994151215,LIONS CLUB INTERNATIONAL,d104a.lions.no,1949-05-11,FLI,Forening/lag/innretning,7000,94.991,9305,429
994728369,RETORIKKSAMFUNNET,www.facebook.com/Retorikksamfunnet,2009-08-28,FLI,Forening/lag/innretning,7000,94.991,260,429
976961927,FAGFORBUNDET SURNADAL AVD 373,www.fagforbundet.info,1953-12-31,FLI,Forening/lag/innretning,7000,94.200,null,429
928953793,SCANMAR AS,www.scanmar.no,1980-08-08,AS,Aksjeselskap,2100,26.510,3167,429
994807846,WWW.HURTIGTEST.NO Ingvild Biering,www.hurtigtest.no,null,ENK,Enkeltpersonforetak,8200,47.919,319,429
912898113,ALTNO.NO HASSAN OSAMA NASR,Altno.no,null,ENK,Enkeltpersonforetak,8200,63.120,null,429
987893931,HAPPY HUNDELUFTING,www.happyhundelufting.no,null,BEDR,Bedrift,null,96.090,null,429
988897418,GH HOLDING AS,www.heglundholding.no,2005-11-06,AS,Aksjeselskap,2100,68.209,7037,429
918305807,NHH INTERNATIONAL CASE COMPETITION,www.nhhcasecompetition.com/,2016-12-12,FLI,Forening/lag/innretning,7000,94.991,null,429
999464556,PICASSO AS,www.picasso.no,null,BEDR,Underenhet næringsdr./off.forv,null,68.209,null,429
824129452,SAMEIET HAVHESTVEIEN 1,www.vibbo.no/havhestveien-1,null,AAFY,Underenhet ikke-næringsdriv.,null,null,129,429
976224779,JAREN IL,idrett.speaker.no/Organisation.asp?id=22356,1930-03-30,FLI,Forening/lag/innretning,7000,93.120,null,429
986210644,KORIDE,www.koride.no,1994-06-01,FLI,Forening/lag/innretning,7000,90.011,4331,429
980854760,GULLIK RISTE,snowtrade.net,null,ENK,Enkeltpersonforetak,8200,68.209,null,429
913627040,WALLOW OLA NORDLIEN,wallow.no,null,ENK,Enkeltpersonforetak,8200,74.102,null,429
925333115,THUNSHELLE & REE AS,www.togr.no,null,BEDR,Bedrift,null,41.200,null,429
911674432,CREATIVE CAKES MARI JOHANSEN,www.creativecakes.no,null,ENK,Enkeltpersonforetak,8200,47.919,null,429
996958345,IKM OCEAN EDSIGN AUSTRALIA PTY LTD,www.ikm.com,null,UTLA,Utenlandsk enhet,null,null,null,429
916011393,TSH FYSIOTERAPI NORGE TROELS SKOLE,www.muskelklinikken.no,null,ENK,Enkeltpersonforetak,8200,86.902,null,429
920915027,OIT GRUPPEN AS,www.tt-a-as.business.site,2018-03-01,AS,Aksjeselskap,2100,53.200,5834,429
983658881,BYGGPARTNER AS,www.bygg-partner.com,2001-08-13,AS,Aksjeselskap,2100,41.200,null,429
915375855,NILI SAR NILS RUNE LID,utferd.com,null,ENK,Enkeltpersonforetak,8200,86.909,null,429
970979395,BYGG-/TØMRERMESTER SVENN BØRRE,www.byggmestersteinsland.no,null,ENK,Enkeltpersonforetak,8200,41.200,null,429
976991486,DRANGEDAL KIRKELIGE FELLESRÅD,kirken@drangedal.kommune.no,null,KIRK,Den norske kirke,6500,94.910,null,429
925100951,ACCRIBOS AS,www.accribos.no,null,BEDR,Underenhet næringsdr./off.forv,null,62.020,null,429
987951672,TEKNISK SERVICE Steinar Bua,www.tekniskservice.tb.no,null,ENK,Enkeltpersonforetak,8200,43.221,null,429
993361410,HISTORIELAGET FOR DYPVÅG HOLT,www.tvedestrandhistorielag.org,1962-10-09,FLI,Forening/lag/innretning,7000,94.991,null,429
937724896,STIGEE.COM V/STIG E EDVARDSEN,www.stigee.com,null,ENK,Enkeltpersonforetak,8200,90.031,null,429
985751919,KILEDAL RESEARCH AND DEVELOPMENT,www.kiledal-rd.co.uk,null,ENK,Enkeltpersonforetak,8200,62.010,null,429
912014215,SANDVIKSGUTTENES FORENING,sandvikensbataljon.no,1931-06-02,FLI,Forening/lag/innretning,7000,94.991,null,429
972373427,KJEVEORTOPED ALST AS,www.alst.no,null,BEDR,Bedrift,null,86.230,null,429
991810528,NJORDS AS,www.lofotferga.no,2007-09-23,AS,Aksjeselskap,2100,50.102,null,429
976949595,RADIOS SA,radios.no,1996-10-30,SA,Samvirkeforetak,2100,60.100,5202,429
982761638,ANNE HVIDSTEN MUSIC & MEDIA,www.annehvidsten.net,null,ENK,Enkeltpersonforetak,8200,90.032,5911,429
990418039,CRÉER SOLHEIM,www.creer.no,null,ENK,Enkeltpersonforetak,8200,56.101,null,429
982984602,RUBEN SVERRE GJERTSEN,rubensverregjertsen.com/,null,ENK,Enkeltpersonforetak,8200,90.032,null,429
914347777,EBBESTUA,www.ebbestua.com,2014-08-20,FLI,Forening/lag/innretning,7000,94.991,null,429
956587735,AUTONOM AS,autonom.no,1990-02-22,AS,Aksjeselskap,2100,70.220,null,429
982712904,GYROTONIC OSLO,www.gyrotonic.no,null,ENK,Enkeltpersonforetak,8200,86.909,1166,429
985318670,HILDEGUNN SOLBØ,www.anart.no/~hildegun/,null,ENK,Enkeltpersonforetak,8200,90.031,1459,429
991965726,MULTIARC Kjernsmo,multiarc.no,null,ENK,Enkeltpersonforetak,8200,62.020,null,429
995558203,RULLE JORDAL RULLE KLUBB,www.rullejordal.no,2010-05-03,FLI,Forening/lag/innretning,7000,94.991,658,429
915800610,GUDBRANDSDAL KRETS AV NORGES,www.gudbrandsdal.speiderkrets.no/,1918-01-01,FLI,Forening/lag/innretning,7000,94.991,null,429
925787523,KRISTINE HEIDE BØ,www.kristinebo.com,null,BEDR,Bedrift,null,59.200,null,429
988693561,STIFTINGA HAREID NÆRINGSFORUM,www.hareidinfo.no,null,AAFY,Ikkenæringsdrivende virksomhet,null,94.110,null,429
911720787,FABRIKKENS VENNER,www.fabrikkensvenner.no,2013-03-14,FLI,Forening/lag/innretning,7000,94.991,1380,429
993089117,EFFEKTIV LÆRING LEIK ASBJØRNSEN,www.efl.no,null,ENK,Enkeltpersonforetak,8200,85.595,null,429
998315891,IVELAND ANLEGG AS,www.ivelandanlegg.no,null,BEDR,Underenhet næringsdr./off.forv,null,38.110,null,429
912912515,OSLO ROTARY KLUBB,www-oslorotary.no,null,BEDR,Underenhet næringsdr./off.forv,null,94.991,null,429
980355098,VEST-TELEMARK PEDAGOGISKE,vesttelemarkppt.no,null,BEDR,Bedrift,null,85.601,3836,429
985134774,RAVSTEDHUS - EDELTEK AS,www.empyreum.no,2002-11-15,AS,Aksjeselskap,2100,46.900,null,429
984612028,SAMEIET STENSGATE 1,www.obf.no,1991-05-14,ESEK,Eierseksjonssameie,null,97.000,402,429
984690401,SIV. ARKITEKT MNAL PATRICIA ORTEGA,www.ortega.no,null,ENK,Enkeltpersonforetak,8200,71.112,null,429
915147305,SAMEIET GUNNAR SCHJELDERUPSVEI 25,www.norian.no/eiendomsforvaltning/,1987-02-13,ESEK,Eierseksjonssameie,null,null,104,429
815247132,NATURVERNFORBUNDET I OSLO SØR,naturvernforbundet.no/oslosor,2015-02-24,FLI,Forening/lag/innretning,7000,94.991,null,429
984791003,SIV ING JAN ØYSTEIN ERIKSEN,www.sivingeriksen.no,null,ENK,Enkeltpersonforetak,8200,71.121,null,429
881379252,F W RØRTEKNIK A/S,www.fw.fe.dk,1981-09-28,UTLA,Utenlandsk enhet,null,null,null,429
984046286,SOON UNDERVANNSKLUBB,www.soonundervannsklubb.no,1993-03-27,FLI,Forening/lag/innretning,7000,94.991,1556,429
998289408,LOVE WERLING,www.hightechnomads.org,null,ENK,Enkeltpersonforetak,8200,90.011,null,429
976298055,FOVI AS,www.fovi.no,null,BEDR,Bedrift,null,46.434,null,429
919356626,AS AALESUNDFISK,www.aalesundfish.no,1974-01-05,AS,Aksjeselskap,2100,46.381,6028,429
996026779,POST DANMARK AS,www.postdanmark.dk,null,NUF,Norskreg. utenlandsk foretak,null,53.200,null,429
989410407,MELING KRINSLAG,www.melingkrins.no,1992-10-07,FLI,Forening/lag/innretning,7000,94.991,5430,429
985786135,KARI-ANNE NÆSSØ KANART,www.kanart.no,null,ENK,Enkeltpersonforetak,8200,90.031,null,429
920378021,SAMEIET ÅSVEIEN KIRKEMOGATA,www.agioforvaltning.no,null,AAFY,Underenhet ikke-næringsdriv.,null,null,9252,429
913446666,2 STREK,Zabihullah.com,null,BEDR,Bedrift,null,43.341,null,429
988615854,LILLEBA & HERREMANN AS,www.lilleba.no,null,BEDR,Bedrift,null,14.130,4068,429
919295104,KANTINEMAT AS,www.kantinemat.no,2017-06-21,AS,Aksjeselskap,2100,46.390,null,429
925518204,RESUPPLY AS,www.resupply.no/,null,BEDR,Bedrift,null,47.919,null,429
915200885,HØGHEIM OG SOLVOLL TEATERLAG,www.numedal.net/hs-teaterlag/,1993-03-01,FLI,Forening/lag/innretning,7000,90.012,3622,429
873727802,STIFTELSEN NORGES BYGGSKOLE,www.byggskolen.no/,null,BEDR,Bedrift,null,85.410,313,429
824573352,NORSK KOSTVEILEDNING AS,www.norsk-kostveiledning.no,null,BEDR,Bedrift,null,86.904,null,429
976361032,SAMISK NÆRINGS-OG UTREDNINGSSENTER,www.seg.deatnu.no,null,BEDR,Bedrift,null,82.990,9845,429
985826285,TG BIL & MARKETING AS,tg-bil.no,2003-04-24,AS,Aksjeselskap,2100,45.112,3431,429
987865318,KENNETH HAUGE CONSULTING,www.golfplayer.no,null,ENK,Enkeltpersonforetak,8200,47.919,null,429
928588270,JOHANNE MOLTUBAKK,Jmoltubakk.co,null,ENK,Enkeltpersonforetak,8200,73.110,null,429
991420630,JAN MAGNAR ANTONSEN,www.underveis.info,null,ENK,Enkeltpersonforetak,8200,85.599,null,429
997344901,OSLO GESTALTSENTER DA,www.oslogestaltsenter.no,null,BEDR,Bedrift,null,86.909,358,429
919605936,BLAZER FANZINE DA,www.blazerfanzine.no,null,BEDR,Bedrift,null,63.120,null,429
917153728,NÆRBØ SYKLE KLUBB,www.naerbo-sk.no,null,AAFY,Ikkenæringsdrivende virksomhet,null,93.120,4367,429
975272869,JAER SKOLE,www.nesodden.kommune.no/skoler/jaer/jaerinnh.htm,null,BEDR,Bedrift,null,85.201,null,429
997889290,BLOGVERTISER AB,www.blogvertiser.com,1990-04-04,UTLA,Utenlandsk enhet,null,null,null,429
999577911,NORWEGIAN FOOD PARTNER AS,www.økologisk-råvareimport.no,null,BEDR,Bedrift,null,46.389,null,429
871950482,FUSER BAR & FOR,www.fuserbar.no,null,BEDR,Bedrift,null,56.301,null,429
997199227,SMÅBRUKET HVITMYREN,olegil.dyndns.org,null,ENK,Enkeltpersonforetak,8200,01.190,null,429
991358587,HALLINGSGATE 3 SAMEIE,www.sefbo.no,1989-03-10,ESEK,Eierseksjonssameie,null,null,1369,429
919304243,ENTWINED VISIONS,www.entwined.no,2017-06-16,FLI,Forening/lag/innretning,7000,94.991,null,429
992195541,IDE & INTERIØR AS,www.ideetinterior.no,2008-01-07,AS,Aksjeselskap,2100,46.650,null,429
982233739,URMAKER ARNE ØEN AS,www.urmakeroen.no,2000-07-11,AS,Aksjeselskap,2100,47.771,null,429
913915747,Y-STRUCTURE AS,y-structure.com,2014-07-03,AS,Aksjeselskap,2100,74.101,null,429
912756033,PIPE SUPPORT VERIFICATION AS,www.pipesupportverification.com,null,BEDR,Underenhet næringsdr./off.forv,null,71.129,null,429
941477941,JA-DATA AS,www.jadata.biz,1986-12-15,AS,Aksjeselskap,2100,69.201,4553,429
915671071,FUTUREHOME AS,www.futurehome.no,2015-05-15,AS,Aksjeselskap,2100,62.010,801,429
893471472,LAGEREIENDOM MIDTUN AS,www.joagruppen.no,null,BEDR,Bedrift,null,68.209,null,429
994996401,AWESOME PICTURES,www.awesomepictures.no,null,BEDR,Bedrift,null,59.110,null,429
970000283,GØRIL KLEMETSEN,www.foto-gk.no,null,ENK,Enkeltpersonforetak,8200,74.200,null,429
995372673,VALIDÉ HAUGESUNDREGIONEN AS,www.iparkhaugesund.no,2010-03-16,AS,Aksjeselskap,1520,70.220,5508,429
924884835,ELIZABETHS GÅRD,www.facebook.com/Elizabeths-gård-106113661009455/,null,BEDR,Underenhet næringsdr./off.forv,null,01.490,null,429
989348671,GJELDFINANS AS,www.gjeldfinans.no,2006-01-09,AS,Aksjeselskap,2100,82.990,5863,429
987437537,HUSFLIDEN,www.dennorskehusfliden.no,null,BEDR,Bedrift,null,47.510,null,429
995469464,GREFSEN SKOLES JUNIORSTRYKERE,www.grefsenstryk.no,2010-03-09,FLI,Forening/lag/innretning,7000,94.991,487,429
974812908,SAMEIET ØVRE STOKKAVEI 44,www.bate.no,1995-08-11,ESEK,Eierseksjonssameie,null,97.000,4001,429
992189215,TYRI MEDIA OG FORMIDLING - ROBERT,tyrimedia.no,null,ENK,Enkeltpersonforetak,8200,59.110,null,429
998835682,NORSK FORENING FOR TERMISKE,www.nfts-ntnu.no,1995-01-17,FLI,Forening/lag/innretning,7000,94.991,null,429
976710134,NORSK JOURNALISTLAG SOGN OG,www.nj.no/vare-lag/nj-lokallag/sogn-og-fjordane/,1946-12-31,FLI,Forening/lag/innretning,7000,94.200,6863,429
916999186,RAMBOLL FINLAND OY,www.ramboll.fi,null,NUF,Norskreg. utenlandsk foretak,null,82.990,null,429
980520773,ITALL AS,itall.no,1998-12-30,AS,Aksjeselskap,2100,62.020,null,429
891532202,ARILD SYVERTSEN,norwegiansgoamerica.com,null,ENK,Enkeltpersonforetak,8200,93.291,null,429
987610735,VESTLISKARET FUS BARNEHAGE AS,www.varbarnehage.no,null,BEDR,Bedrift,null,88.911,null,429
993844373,PROKONSULENT Rafal Mariusz Superson,www.prokonsulent.no,null,ENK,Enkeltpersonforetak,8200,70.220,null,429
916640447,KETIL GRØNNERUD,Utgår,null,BEDR,Bedrift,null,02.200,null,429
989925172,TANNLEGE ANNE LENE MARKEGÅRD,www.volvat.no/tonsberg/tjenester/tannlege/,null,BEDR,Bedrift,null,86.230,null,429
980818497,SONDRE JACOBSEN,www.sondre.com,null,ENK,Enkeltpersonforetak,8200,71.129,null,429
899262182,STRYN HUSFLIDSLAG,www.husflid.no/husflid_no/stryn,1941-01-01,FLI,Forening/lag/innretning,7000,94.991,null,429
992294035,ROMLABORATORIET AS,www.romlab.no,2008-01-02,AS,Aksjeselskap,2100,71.112,null,429
976996771,NEDSTRYN SOKN,www.stryn.kyrkja.no,null,KIRK,Den norske kirke,6500,94.910,null,429
938035504,LEKSVIK IDRETTSLAG,www.leksvikil.no,1937-12-31,FLI,Forening/lag/innretning,7000,93.120,null,429
918426698,NORSHIPS AS,www.norships.no,null,BEDR,Underenhet næringsdr./off.forv,null,71.129,4612,429
919866217,KJELLERN,kjellernhk18.com,2017-10-23,FLI,Forening/lag/innretning,2500,56.301,7014,429
986352163,KIKKI HOVLAND ART ANN C J H HOVLAND,www.kikkihovland.com,null,ENK,Enkeltpersonforetak,8200,46.694,null,429
914729629,ALL ITALIAN WEAR AS,www.spena.no,2014-11-01,AS,Aksjeselskap,2100,47.912,7021,429
913400577,NORSK VMAX KLUBB,www.vmax.no,1997-01-12,FLI,Forening/lag/innretning,7000,94.991,null,429
911670690,TJERVÅG AS,www.tjervag.no,2013-02-14,AS,Aksjeselskap,2100,71.200,null,429
992177187,BILLEDKUNSTNER JEANNIE OZON HØYDAL,www.ozon-hoydal.com,null,ENK,Enkeltpersonforetak,8200,90.031,null,429
971934336,JAMI ELEKTRO AS,www.jamielektro.no,null,BEDR,Bedrift,null,43.210,null,429
995159279,RIISE AS,www.miruja.no,null,BEDR,Bedrift,null,43.120,7900,429
916192770,HONEYMAN & LARSSEN DA,honeymanlarssen.no,null,BEDR,Bedrift,null,74.101,571,429
996569748,SAMEIET ULLERNCHAUSSEEN 120,www.ullernchaussen120.no,2010-01-04,ESEK,Eierseksjonssameie,null,null,null,429
914947146,GÅRDSØYBRYGGA,www.gårdsøybrygga.no,null,BEDR,Bedrift,null,68.209,7284,429
999287867,SAMEIET STORHOLEN 11,www.bate.no,2012-12-07,ESEK,Eierseksjonssameie,null,97.000,4001,429
996438031,BJØRNÅ MASKIN,bjornaa.no,null,BEDR,Underenhet næringsdr./off.forv,null,81.299,null,429
995734389,KIROPRAKTOR AURORA BERNTZEN,www.leangenkiropraktorklinikk.no,null,ENK,Enkeltpersonforetak,8200,86.909,null,429
975277127,MORK SKULE,www.voldaskulen.no/skular/mork,null,BEDR,Underenhet næringsdr./off.forv,null,85.201,6100,429
924924926,MOWER SERVICE RONNIE HOLMEN,www.mowerservice.no,null,BEDR,Underenhet næringsdr./off.forv,null,81.101,null,429
