orgnr,navn,web,stiftet,enhkode,enhtype_beskr,sektorkode,naeringskode,postnr,error_msg
923665773,ÅLESUND KYOKUSHIN KARATEKLUBB,aalesundkarate.no,null,AAFY,Underenhet ikke-næringsdriv.,null,93.120,6009,429
953174111,ØRNABERG BORETTSLAG,www.vestbo.no,1979-11-13,BRL,Borettslag,8300,68.201,5817,429
820379942,G3 UTVIKLING AS,www.g3hytter.no,2017-12-06,AS,Aksjeselskap,2100,41.109,null,429
925093068,LOGOPED HILDE ROKSØY,www.logoped.no,null,ENK,Enkeltpersonforetak,8200,86.909,null,429
985484937,KVELDE VANNSKIKLUBB,www.n3sport.no/vannski/kvelde,1967-01-05,FLI,Forening/lag/innretning,7000,93.120,3282,429
973489658,STIFTELSEN KNERTEN BARNEHAGE,www.knertenbarnehage.no,null,BEDR,Bedrift,null,88.911,null,429
921613008,MR AS,wwwmasterrenhold.no,null,BEDR,Underenhet næringsdr./off.forv,null,81.101,516,429
914238307,H-2 UTLEIE BERGEN AS,ragde.no,null,BEDR,Bedrift,null,68.209,null,429
980391094,PERMANOR AS,www.permanor.no,1998-12-01,AS,Aksjeselskap,2100,10.202,null,429
996499464,INTERONLINE AS,www.interonline.no,null,BEDR,Underenhet næringsdr./off.forv,null,62.020,5865,429
929022831,FLO-CODE AS,www.flo-code.com,1980-05-01,AS,Aksjeselskap,2100,71.200,null,429
992677821,DELEDEAL.NO ATLE SOLBAKKEN,www.goliathdns.no,null,BEDR,Bedrift,null,63.110,null,429
988218243,TYRE PROTECTOR NORGE AS,tpnorway.no,null,BEDR,Bedrift,null,45.310,null,429
914988829,HOLT VESTVOLLEN LEGEKONTOR DA,www.holtvestvollenlegekontor.no,null,BEDR,Bedrift,null,86.211,null,429
996418952,3D PROSJEKTERING AS,www.3dprosjektering.no,2011-01-06,AS,Aksjeselskap,2100,71.121,null,429
984599110,ÅSE MERETE LYHAMMER,www.olvegjestehus.no,null,BEDR,Bedrift,null,49.320,null,429
914828082,ULRIKKE EIKERI,www.facebook.com/UlrikkeEikeri,null,ENK,Enkeltpersonforetak,8200,93.190,null,429
987296682,INTERNETTOPPLYSNINGEN AS,www.io.no,null,BEDR,Bedrift,null,63.120,null,429
917625077,CAMILLA MAANA FRØSHAUG,www.camillamaana.com,null,ENK,Enkeltpersonforetak,8200,90.031,null,429
813356112,SMART START AS,www.smart-start.no,null,BEDR,Bedrift,null,41.109,1341,429
984035136,EIDE IDRETTSLAG,www.eideil.no,1937-02-27,FLI,Forening/lag/innretning,7000,93.120,6490,429
988753866,WANGSMO FILM,www.thomaswangsmo.com,null,ENK,Enkeltpersonforetak,8200,59.110,null,429
998484286,SENECO AS,www.seneco.no,null,BEDR,Bedrift,null,43.210,null,429
858019842,STÆSJ MED STIL TOVE OPSAHL,toem.no,null,ENK,Enkeltpersonforetak,8200,70.220,3194,429
996747425,NORSK BOBIL OG CARAVAN CLUB AVD.,www.nocc.no/138,1986-05-14,FLI,Forening/lag/innretning,7000,94.991,null,429
991129839,FORUM FOR VERGER,www.hjelpeverge.no,2007-02-05,FLI,Forening/lag/innretning,7000,94.991,1371,429
991345566,ONG TRADING,www.ong.no,null,ENK,Enkeltpersonforetak,8200,70.220,null,429
968366521,OSLO SERVICES SJØEN AS,www.osloservices.no,1994-01-01,AS,Aksjeselskap,2100,71.129,null,429
981877888,HELP FORSIKRING AS,www.helpforsikring.no,2000-03-01,AS,Aksjeselskap,5700,65.120,124,429
999126278,NUVA NORDISKA UNDERVATTENSARBETEN,www.nuva.se,null,BEDR,Bedrift,null,42.210,null,429
977427886,FAMILY SPORTS CLUB AS,www.spenst.no/arendal,null,BEDR,Bedrift,null,93.130,null,429
993767069,BRANNFJELL VEL,www.brannfjell-vel.com,1991-01-01,FLI,Forening/lag/innretning,7000,94.991,1182,429
820193652,SIGNALNORWAY AS,www.signalnorway.no,2017-12-13,AS,Aksjeselskap,2100,74.103,6781,429
971218797,ADVOKATFIRMA JOAKIM RONOLD,www.madlaadvokatene.no,null,ENK,Enkeltpersonforetak,8200,69.100,null,429
974163616,CATALYSTONE AS,www.sysdeco.no,null,BEDR,Bedrift,null,58.290,null,429
916496907,IMPERIO AS,www.imperio.no,null,BEDR,Bedrift,null,81.210,null,429
971833599,SOLVANG PARK AS,www.abbl.no,null,BEDR,Bedrift,null,68.209,28,429
998943620,BLAKKESTAD ANDERSEN ANLEGG AS,www.bagroup.no,null,BEDR,Bedrift,null,43.120,1720,429
983741754,INGUNN BJÅSTAD FYSIOTERAPI &,wergelandfysioterapi.no,null,BEDR,Bedrift,null,86.902,null,429
992522976,VERDANT AS,www.verdant.no,null,BEDR,Underenhet næringsdr./off.forv,null,46.450,5309,429
993977500,MELØY HUNDEKLUBB,www.meloyhundeklubb.net,1986-04-28,FLI,Forening/lag/innretning,7000,94.991,null,429
913105435,SARAH LEGEKONTOR AS,www.sarahlegekontor.no,2013-12-10,AS,Aksjeselskap,2100,86.211,null,429
888802142,NTL LUFTFARTEN,www.ntl.no/50,2004-11-03,FLI,Forening/lag/innretning,7000,94.200,9751,429
981002911,STIFTELSEN INTOSAI DEVELOPMENT,www.idi.no,null,BEDR,Underenhet næringsdr./off.forv,null,85.599,null,429
820469062,FØYNLAND VEL,www.foynlandvel.no,2004-11-16,FLI,Forening/lag/innretning,7000,94.991,3132,429
973052489,HALDEN GOLF SA,www.haldenk.no,1990-01-16,SA,Samvirkeforetak,7000,93.110,1761,429
995298333,CO2 NØYTRAL - HEGNA,www.co2nøytral.no,null,ENK,Enkeltpersonforetak,8200,63.120,323,429
916339887,SNEMYR EIENDOM AS,www.snemyreiendom.no,2015-12-04,AS,Aksjeselskap,2100,68.209,null,429
978108636,LITJSTUGGU RESELL,litjstuggu.chring.net,null,BEDR,Underenhet næringsdr./off.forv,null,02.200,null,429
996322726,NORSK RELIGIONSHISTORISK FORENING,nrf.uib.no/,1953-10-23,FLI,Forening/lag/innretning,7000,94.991,null,429
927090325,WICKSTRØM,SafeMyPark.com,null,BEDR,Underenhet næringsdr./off.forv,null,47.919,null,429
979993048,ENIDOS CONSULTING GROUP,www.enidos.no,null,ENK,Enkeltpersonforetak,8200,46.390,1921,429
925321141,DESINTRYGG AS,www.desintrygg.no,2020-05-27,AS,Aksjeselskap,2100,81.210,null,429
985690960,NORELCO ELEKTRO AS,www.norelcoas.no,2003-04-07,AS,Aksjeselskap,2100,43.210,null,429
998026482,ENFOTOGRAF.NO,enfotograf.no,null,BEDR,Bedrift,null,74.200,null,429
927332205,COFACE NORWAY,www.cofacegk.no,null,BEDR,Underenhet næringsdr./off.forv,null,65.120,null,429
990344981,EXTRA NOTODDEN AVD 4282,coop.no,null,BEDR,Underenhet næringsdr./off.forv,null,47.111,405,429
986749586,NEPTUN MARINE CONSULTING AS,www.neptunmarine.no,null,BEDR,Bedrift,null,03.213,null,429
987687754,DEKKET BORD AS,www.dekketbord.no,2005-01-02,AS,Aksjeselskap,2100,77.290,null,429
998373174,EZHNO GROUP INC,www.ezhnogroup.com,2011-06-09,UTLA,Utenlandsk enhet,null,null,null,429
926609912,BYGGMESTER TOM R. HANSEN AS,www.bmtrh.no/,2021-01-28,AS,Aksjeselskap,2100,71.121,null,429
917994188,PYRAMID SOUNDS AS,pyramidsounds.com,2016-10-17,AS,Aksjeselskap,2100,47.914,null,429
989776444,AMIGOS DE CASA HOGAR FELIZ,www.casahogarfeliz.no,2006-03-18,FLI,Forening/lag/innretning,7000,87.901,null,429
980317420,TERJE NICOLAISEN TN,terjenicolaisen.com,null,ENK,Enkeltpersonforetak,8200,90.031,null,429
913024729,NEXTLINE INVEST AS,www.nextline.no,2013-12-12,AS,Aksjeselskap,2100,58.290,null,429
886278012,REVOLVER MEDIA AS,www.revolvermedia.no,2003-10-31,AS,Aksjeselskap,2100,73.110,130,429
915862519,RESAN AS,resan.no,null,BEDR,Bedrift,null,43.990,null,429
911994887,SKODD AS,www.skodd.no,null,BEDR,Bedrift,null,62.010,null,429
985269246,MOZZIE JOHAN MYGLAND,www.mozzie.no,null,ENK,Enkeltpersonforetak,8200,62.010,null,429
992905247,TAREBUA CATERING,www.tarebua.no,null,BEDR,Bedrift,null,56.101,null,429
942543492,SIV ING ERLING BJARTNES AS,www.bjartnes.no,1987-01-01,AS,Aksjeselskap,2100,71.121,null,429
916417950,HILDE TRÆTTEBERG SERKLAND,www.hildetserkland.no,null,BEDR,Bedrift,null,90.011,null,429
920459919,TAU TURN,idrett.speaker.no/organisation.asp?id=59544,null,AAFY,Underenhet ikke-næringsdriv.,null,93.110,null,429
990051763,FINNES MEDIA,www.finnes-media.com,null,ENK,Enkeltpersonforetak,8200,62.010,null,429
993485950,SLEVIK VEL,www.slevikvel.no/,1948-12-20,FLI,Forening/lag/innretning,7000,94.991,null,429
990143277,AIDER VESTFOLD AS,www.agendaregnskap.no,null,BEDR,Underenhet næringsdr./off.forv,null,69.201,null,429
916087004,PROJECT YOUNG,www.projectyoung.com,null,BEDR,Bedrift,null,74.102,null,429
895537462,MÅNDALEN JEGER- OG FISKEFORENING,www.facebook.com/groups/356567701045605/,1976-01-12,FLI,Forening/lag/innretning,7000,94.991,6386,429
894513292,MTI LITLÅS INDUSTRIOMRÅDE AS,www.mti-as.no,null,BEDR,Bedrift,null,68.209,null,429
925166685,MOREYRA MAGIN DE ELLINGSEN,mariasfotklinik.no,null,ENK,Enkeltpersonforetak,8200,86.909,null,429
998126126,TELEMARK PAINTBALL KLUBB,www.Telemarkpaintball.net,2012-03-01,FLI,Forening/lag/innretning,7000,93.120,null,429
994345931,MARITIM RØR Petter Sørensen,www.maritimror.no,null,BEDR,Bedrift,null,43.221,null,429
871521522,VARDEN SKOLE,www.gs.bergen.hl.no/,1995-02-20,FLI,Forening/lag/innretning,7000,85.201,null,429
981696298,ICR INTEGRITY NORGE AS,www.quickflange.com,2000-01-05,AS,Aksjeselskap,2100,82.990,null,429
986363203,PIGGTRÅD FESTIVALEN,www.piggtraad.net,2003-11-25,FLI,Forening/lag/innretning,7000,90.020,null,429
990301050,REAKTOR MEDIA Espen Johannessen,www.reaktormedia.no,null,ENK,Enkeltpersonforetak,8200,18.130,null,429
987687673,MOËT HENNESSY NORGE AS,www.moethennessy.com,2004-12-08,AS,Aksjeselskap,2100,46.341,null,429
991304215,MØRE KARATEKLUBB,www.tresfjordkarateklubb.dinstudio.no/,1988-01-07,FLI,Forening/lag/innretning,7000,93.120,6394,429
926960547,HELSEFREAK1 SKUTLABERG,Helsefreak1.no,null,ENK,Enkeltpersonforetak,8200,85.510,null,429
913372859,STIAN RB RØSVIK BJØRSTAD,www.stianrb.no,null,BEDR,Underenhet næringsdr./off.forv,null,82.990,null,429
998340543,SKY TALK AS,www.doite.no,2012-04-19,AS,Aksjeselskap,2100,70.210,null,429
985427321,FLEKKEFJORD SVØMMEKLUBB,idrett.speaker.no/Organisation.asp?id=65686,1935-05-13,FLI,Forening/lag/innretning,7000,93.120,4401,429
986480552,PORSGRUNN SHIPPING AS,www.porsgrunnshipping.no,null,BEDR,Bedrift,null,33.150,3901,429
913928741,DELTA RISK AS,www.deltarisk.no,null,BEDR,Bedrift,null,66.220,null,429
980006077,SAMACO AS,www.trm.no,1998-07-20,AS,Aksjeselskap,2100,46.750,null,429
995900866,HT BYGG ÅLESUND AS,www.htre.no,2010-08-25,AS,Aksjeselskap,2100,41.200,null,429
990344353,DUNDERLAND IRON ORE COMPANY BIG,dioc.info,1993-11-28,FLI,Forening/lag/innretning,7000,94.991,null,429
992299061,4GNS TELECOM AS,www.4gns.no,null,BEDR,Bedrift,null,43.210,null,429
812955322,SKAUG KOMMUNIKASJON,www.skaugkommunikasjon.no,null,BEDR,Bedrift,null,85.609,null,429
972144231,LEMAN AS,www.dancargo.com,null,BEDR,Bedrift,null,52.291,1541,429
984818246,ROMSDALSMARTNAN,www.romsdalsmartnan.com,1993-05-03,FLI,Forening/lag/innretning,7000,93.210,null,429
989310127,ERIK SKJERVEN TREVAREAGENTUR AS,www.skjerven.as,2005-12-16,AS,Aksjeselskap,2100,46.732,null,429
915482481,TIENBRÅTEN RESSURSBARNEHAGE,www.lillestrom.kommune.no/barnehage/barnehagene-i-lillestrom/tienbraten-barnehage/,null,BEDR,Underenhet næringsdr./off.forv,null,88.911,2001,429
918488286,YOGA TIL FOLKET BARBRO BORGE,Www.yogaforalle.no,null,BEDR,Bedrift,null,85.510,null,429
998245915,MONÉ AS,www.mone.no,2012-03-01,AS,Aksjeselskap,2100,62.010,null,429
995838850,ØYVIND LARSEN,www.skjbooking.no,null,ENK,Enkeltpersonforetak,8200,74.909,null,429
827563242,NORGES SQUASHKLUBB,www.squash.no,2021-04-23,FLI,Forening/lag/innretning,7000,93.120,840,429
926344862,NAVNEBERGTUNET BOLIGSAMEIE,www.bori.no,2020-10-08,ESEK,Eierseksjonssameie,null,97.000,2001,429
973465643,RINGERIKE KRISE OG KOMPETANSESENTER,www.krisesenteret.info,null,BEDR,Bedrift,null,87.909,3502,429
988969605,THE CHAIRS Frank Svendsen,thechairs.no,null,ENK,Enkeltpersonforetak,8200,90.011,null,429
919847344,RENERGY - RENEWABLE ENERGY CLUSTER,renergycluster.no/,2017-08-16,FLI,Forening/lag/innretning,7000,94.991,7125,429
992687789,DYRNATURLIGVIS - TONE MIDTBØ,dyrnaturligvis.no,null,ENK,Enkeltpersonforetak,8200,96.090,null,429
913186273,SINDRE TRØEN AS,www.sindretroen.no,2014-01-29,AS,Aksjeselskap,2100,95.220,null,429
980421570,ELVIA AS,www.elverumenergi.no,null,BEDR,Bedrift,null,35.130,2307,429
989220950,ADLER KONSULT AS,www.adlerkonsult.no,2005-12-15,AS,Aksjeselskap,2100,68.100,null,429
995305364,TUTANK AS,www.tutank.com,2010-03-11,AS,Aksjeselskap,2100,82.990,null,429
991333061,MITO SPORTS AGENTURER,www.mitosport.no,null,ENK,Enkeltpersonforetak,8200,46.160,null,429
973925970,NTL UNIVERSITETET I BERGEN,www.ntl.no/uib,null,BEDR,Bedrift,null,94.200,5020,429
977168333,SQL SOFTWARE Johansen,www.sqlsoftware.no,null,ENK,Enkeltpersonforetak,8200,47.410,1401,429
918117466,ROGALAND AKTIV AS,91718157,2016-10-31,AS,Aksjeselskap,2100,93.291,null,429
980960951,BJERKE KREATIV KONFERANSE SUPPLY,www.kreativk.no,null,ENK,Enkeltpersonforetak,8200,22.290,null,429
924615915,VISJON-BÆREKRAFT,www.Visjon-b.no,null,ENK,Enkeltpersonforetak,8200,90.034,null,429
972870722,BUDDY ELECTRIC AS,www.puremobility.com,null,BEDR,Bedrift,null,45.112,null,429
984565283,TIVITYSOFT AS,www.comactivity.net,2002-03-01,AS,Aksjeselskap,2100,62.010,1316,429
915800777,VANG TANNLEGEKONTOR,vang-tannlegekontor.no,null,BEDR,Bedrift,null,86.230,null,429
971929928,NOR-PAR AS,www.norpar.com,null,BEDR,Underenhet næringsdr./off.forv,null,71.129,null,429
821057612,HOLES LYD OG LYSUTLEIE,holeslydoglys.com,null,ENK,Enkeltpersonforetak,8200,77.390,null,429
916980876,FASTLEGE TUVA KOLSTAD HERTZBERG,Www.østensjølegesenter.no/,null,BEDR,Underenhet næringsdr./off.forv,null,86.211,null,429
970962468,FLERMOEN UTMARKSLAG SA,www.bjonnbekkmora.no,1977-01-14,SA,Samvirkeforetak,2100,81.109,null,429
917470510,FYSIOTERAPEUT EIRIK GRØNENG,www.clausenfysioterapi.no,null,ENK,Enkeltpersonforetak,8200,86.902,5308,429
998587727,MINIADS KARLSTAD AB,www.miniads.se,2011-03-01,UTLA,Utenlandsk enhet,null,null,null,429
975705617,SKATVAL SOKN,www.kirken.stjordal.no,null,KIRK,Den norske kirke,6500,94.910,null,429
998303567,RØROS KARATEKLUBB,idrett.speaker.no/Organisation.asp?id=26851,1985-09-01,FLI,Forening/lag/innretning,7000,93.120,7374,429
995797461,ØDELAND ALLSERVICE DA,www.odeland.hornelen.no,null,BEDR,Bedrift,null,33.120,6905,429
914184088,UNION AV OROMO EVANGELISK,www.uoece.org,2010-05-16,FLI,Forening/lag/innretning,7000,94.910,null,429
925890308,KORDECKA NERD'S DIGITALE RÅDGIVNING,nerdydesignno.com,null,ENK,Enkeltpersonforetak,8200,74.102,null,429
891443102,FINGERMAN AS,www.fingerman.no,2007-06-22,AS,Aksjeselskap,2100,46.421,null,429
989507567,MUSIKK-/KULTUR-/ OG,www.fiplingdal.barnehage.no,null,BEDR,Underenhet næringsdr./off.forv,null,90.011,null,429
912411028,NYTT LIV NORGE-ROMANIA,nyttlivnorge.no,2013-09-04,FLI,Forening/lag/innretning,7000,88.995,5420,429
985482845,PAPA MIOS INTERNATIONAL AS,www.papamios.no,null,BEDR,Bedrift,null,10.890,null,429
914455588,CABRO PHOTO,www.cabrophoto.com,null,ENK,Enkeltpersonforetak,8200,74.200,null,429
985662770,PEB DESIGN Bruserød,www.pebdesign.com,null,ENK,Enkeltpersonforetak,8200,74.102,null,429
985281467,ONE ROAD AS,www.oseberg.net,2003-01-02,AS,Aksjeselskap,2100,62.020,3196,429
884062632,TRONDHEIM BRASSBAND,www.politibrass.com,1976-02-17,FLI,Forening/lag/innretning,7000,90.011,7055,429
917351708,HJULIUS TRADING AS,hjuliustrading.no,null,BEDR,Underenhet næringsdr./off.forv,null,77.110,null,429
989347578,PATHMANATHAN NALLIAH,www.pathmanhypnoterapi.no,null,ENK,Enkeltpersonforetak,8200,85.599,null,429
956956005,GULHEIMS ØKORÅDGIVNING,www.venta.no,null,ENK,Enkeltpersonforetak,8200,82.990,null,429
913505816,THE HOME OF FREE SPEECH,thofs.net,2011-06-07,FLI,Forening/lag/innretning,7000,79.903,null,429
918440321,ONLINE 24 REGNSKAP AS,www.online24.as,null,BEDR,Underenhet næringsdr./off.forv,null,69.201,null,429
983714927,SØRLANDETS MARITIME AS,www.maritimt.info,null,BEDR,Bedrift,null,50.109,null,429
982770246,VOITH CONSULTING AND DEVELOPMENT,www.vcode.no,null,ENK,Enkeltpersonforetak,8200,62.010,null,429
910735535,AS ULLERNBYGGENE II,www.borgeforvaltning.no,1960-06-14,AS,Aksjeselskap,8300,68.201,111,429
997720504,NEMUS DRAMMEN AS,www.nemus.no,null,BEDR,Bedrift,null,86.909,null,429
923513779,BORETTSLAGET GRENSEVEIEN 30,www.grenseveien30.no,null,AAFY,Underenhet ikke-næringsdriv.,null,68.201,129,429
976300726,MAURUD STALL V/ NASRIN,www.maurud.com,null,ENK,Enkeltpersonforetak,8200,85.510,null,429
991963677,ILISO-NORGE,www.iliso.no,2007-10-19,FLI,Forening/lag/innretning,7000,94.991,null,429
982835356,STRAND & CO AS,www.strands.no,null,BEDR,Underenhet næringsdr./off.forv,null,71.129,null,429
992792426,MAP ARKITEKTER AS,www.map-ark.no,2008-06-10,AS,Aksjeselskap,2100,71.112,null,429
980359107,OBSIMA TECHNOLOGY AS,www.obsima.no,null,BEDR,Bedrift,null,46.520,2024,429
990106738,SKJERVØY-LAN,lan.xn--skjervy-v1a.net,2006-07-13,FLI,Forening/lag/innretning,7000,93.120,null,429
975185699,DEN INTERNASJONALE BARNEHAGE,www.internasjonale.barnehage.no,null,BEDR,Bedrift,null,88.911,null,429
987690909,ENGDALS OPPSIKT.COM,www.oppsikt.com,null,ENK,Enkeltpersonforetak,8200,13.300,null,429
915947662,GERINBYGG DZERINS,www.gerindesign.com,null,BEDR,Bedrift,null,41.200,null,429
968921924,MEDIHUS AS,www.medihus.no,1994-02-15,AS,Aksjeselskap,2100,86.909,null,429
992864974,JUST3D OLSEN,www.just3d.no,null,ENK,Enkeltpersonforetak,8200,62.010,null,429
988655554,MITREVSKI CONSULTING,www.hmconsulting.no,null,ENK,Enkeltpersonforetak,8200,71.129,null,429
929266544,NCH NORGE AS,www.nch.no,1967-02-20,AS,Aksjeselskap,2100,46.750,110,429
893302832,VELVÆRE NORD AS,www.velnord.no,2008-10-22,AS,Aksjeselskap,2100,46.499,null,429
983652557,GREÅKER MANNSKOR,www.greakermannskor.no,1933-11-12,FLI,Forening/lag/innretning,7000,94.991,null,429
915478409,GLEDE HJEMME JONAS GECAS,www.gledehjemme.no,null,ENK,Enkeltpersonforetak,8200,41.200,null,429
911659077,VÅLERENGA IDRETTSFORENING,www.vifbredde.no,null,AAFY,Underenhet ikke-næringsdriv.,null,93.190,626,429
997650530,FORENINGEN VEPSEN,www.vepsen.no,2011-11-14,FLI,Forening/lag/innretning,7000,94.991,571,429
922506442,TEAM CANES B.I.L,www.canes.no,null,AAFY,Ikkenæringsdrivende virksomhet,null,93.120,null,429
916868812,HALLAISEN AS,www.hallaisenis.com,2016-03-04,AS,Aksjeselskap,2100,56.101,5007,429
916102089,VENNER AV NORGE ER VÅRT,www.norge-er-vaart.no,2015-11-06,FLI,Forening/lag/innretning,7000,94.991,null,429
972390852,BW NORWAY AS,www.nordskog.com,null,BEDR,Bedrift,null,46.494,null,429
923820167,ANDØY SOKN,www.kirken.no/andoy,2019-09-09,KIRK,Den norske kirke,6500,94.910,null,429
915299091,BF MOTOR ANS,www.bfmotor.no,2015-04-21,ANS,Ansvarlig selskap (ANS),2300,45.112,null,429
993939951,TRØNDELAG SANGERFORUM,www.sangerforum.no,2007-06-03,FLI,Forening/lag/innretning,7000,90.011,null,429
984935722,EVREKA MEDIA Stein Tore Glemmestad,www.evreka.no,null,ENK,Enkeltpersonforetak,8200,62.010,null,429
914297141,HORTEN FOTOKLUBB,www.hortenfotoklubb.net/,1990-01-01,FLI,Forening/lag/innretning,7000,94.991,null,429
981839625,ASKER TANNLEGEKONTOR KAARE NILSEN,www.askertannlegekontor.no,null,ENK,Enkeltpersonforetak,8200,86.230,null,429
996376168,COMMVAULT SYSTEMS AB,www.lhekonomistyring.se,2007-05-15,UTLA,Utenlandsk enhet,null,null,null,429
983361889,SVALBARDSHOP NO Robert Johansen,svalbardshop.no,null,ENK,Enkeltpersonforetak,8200,47.911,9170,429
952011022,GRAND FRISØR Paul E Aas,grandfrisør.no,null,ENK,Enkeltpersonforetak,8200,96.020,null,429
918966749,NORSKE GERIATRISKE SNOWBOARDERE,www.ngs40.no,1995-03-09,FLI,Forening/lag/innretning,7000,93.120,null,429
912436314,ENTREPRENØR INNLANDET/V KJELL ÅGE,www.navh.no,null,ENK,Enkeltpersonforetak,8200,43.120,null,429
958398093,EGENART Tine Lambertz-Nilssen,www.tln.no,null,ENK,Enkeltpersonforetak,8200,90.034,null,429
919259124,GASSMAN AS,www.gassman.no,2017-06-09,AS,Aksjeselskap,2100,43.221,null,429
992893451,VACON OYJ,www.vacon.com,1999-02-02,UTLA,Utenlandsk enhet,null,null,null,429
993806269,JOTUNHEIMEN MX-KLUBB,www.jotunheimenmx.com/,1976-11-27,FLI,Forening/lag/innretning,7000,93.120,null,429
984006152,FORNEBU SPORTSKLUBB,www.fornebusportsklubb.no,2001-01-20,FLI,Forening/lag/innretning,7000,93.120,null,429
971606614,UTGAARDSKILENS INDKJØPSLAG SA,www.utgaardskilen.no,null,BEDR,Bedrift,null,46.692,1624,429
991947728,ØMMERVATN SKYTTERLAG,www.ommervatn-skytterlag.no,1899-06-11,FLI,Forening/lag/innretning,7000,93.120,null,429
982824974,HOME 4 U Frank Terje Eriksen,www.home4u.no,null,ENK,Enkeltpersonforetak,8200,95.110,null,429
918436804,SYMFONIORKESTERET VED HØGSKULEN I,www.orkesteret.no,1947-10-15,FLI,Forening/lag/innretning,7000,90.011,null,429
994534262,ARBEIDSMILJØSKADDES LANDSFORENING,www.alfanorge.no/vestagder,1993-01-19,FLI,Forening/lag/innretning,7000,94.991,null,429
918083170,FOTOGRAF MARIE NYSTAD HELGESEN,www.marnyhel.com,null,ENK,Enkeltpersonforetak,8200,74.200,null,429
986000623,URBAN FACE Therese Rødal,www.urban-face.com,null,ENK,Enkeltpersonforetak,8200,96.020,6522,429
986979182,SØRLANDSSENTERET EIENDOM AS,www.servicesenter.vital.no,null,BEDR,Bedrift,null,68.209,5020,429
996911268,RENATE BRØNSTAD,www.rfoto.org,null,ENK,Enkeltpersonforetak,8200,74.200,7800,429
923866361,LOSJEPLASSEN VEST BORETTSLAG,www.nbbo.no,null,AAFY,Underenhet ikke-næringsdriv.,null,68.201,3001,429
990549915,GLASSKLART MEDIA ANDRE BRUN,www.thetroutbum.com,null,ENK,Enkeltpersonforetak,8200,59.110,null,429
975515729,SFK AJAKS,www.ajaks.no,1969-04-30,FLI,Forening/lag/innretning,7000,93.120,null,429
989601199,STEINAR T H KRISTENSEN,www.steinarkristensen.org,null,ENK,Enkeltpersonforetak,8200,90.031,null,429
925462403,SWAPDEPTH,www.swapdepth.no,null,BEDR,Underenhet næringsdr./off.forv,null,73.110,null,429
918138285,CRIMP AS,crimp.no,null,BEDR,Underenhet næringsdr./off.forv,null,85.510,null,429
987493445,NES TURLAG,www.nesturlag.no,2006-02-15,FLI,Forening/lag/innretning,7000,94.991,2151,429
972753890,TG ELECTRONICS T GUSTAFSSON,www.tgelectronics.no,null,BEDR,Bedrift,null,47.916,null,429
988825689,SÆTHER EIENDOM AS,saethereiendom.no,null,BEDR,Bedrift,null,68.320,null,429
913194411,GAD NORGE,www.greatactions.org,2014-02-02,FLI,Forening/lag/innretning,7000,94.991,null,429
985162158,CAPIDI AB,www.target.as,null,NUF,Norskreg. utenlandsk foretak,null,47.771,null,429
815211642,HARSTAD BOWLINGKLUBB,idrett.speaker.no/Organisation.asp?id=163087,1997-03-01,FLI,Forening/lag/innretning,7000,93.120,null,429
995283573,KÅRE EKRENE TRAFIKKSKOLE AS,www.ekrene.no,2010-01-01,AS,Aksjeselskap,2100,85.530,5550,429
986662162,AFRICAN DANCE & DRUM Abu Adonaba,www.adonaba.com,null,ENK,Enkeltpersonforetak,8200,85.599,null,429
992244003,INGAME Vegard O Mortensen,www.ingame.no,null,ENK,Enkeltpersonforetak,8200,63.110,null,429
985090920,KOGNITIV TERAPI Hilde Skjervheim,www.kognitivterapi.no,null,BEDR,Bedrift,null,86.905,null,429
